3.190000,0.332000,0.383000
3.200000,0.338000,0.383000
3.210000,0.343000,0.382000
3.220000,0.349000,0.381000
3.230000,0.354000,0.381000
3.240000,0.360000,0.381000
3.250000,0.365000,0.380000
3.260000,0.371000,0.380000
3.270000,0.376000,0.380000
3.280000,0.383000,0.379000
3.290000,0.388000,0.379000
3.300000,0.395000,0.379000
3.310000,0.400000,0.378000
3.320000,0.407000,0.377000
3.330000,0.413000,0.378000
3.340000,0.419000,0.377000
3.350000,0.425000,0.376000
3.360000,0.432000,0.376000
3.370000,0.439000,0.376000
3.380000,0.445000,0.376000
3.390000,0.451000,0.375000
3.400000,0.459000,0.374000
3.410000,0.465000,0.375000
3.420000,0.472000,0.374000
3.430000,0.479000,0.373000
3.440000,0.486000,0.373000
3.450000,0.494000,0.373000
3.460000,0.500000,0.372000
3.470000,0.508000,0.372000
3.480000,0.514000,0.372000
3.490000,0.523000,0.371000
3.500000,0.529000,0.371000
3.510000,0.538000,0.371000
3.520000,0.544000,0.370000
3.530000,0.553000,0.370000
3.540000,0.560000,0.369000
3.550000,0.568000,0.370000
3.560000,0.576000,0.368000
3.570000,0.583000,0.369000
3.580000,0.592000,0.368000
3.590000,0.599000,0.367000
3.600000,0.608000,0.367000
3.610000,0.616000,0.367000
3.620000,0.624000,0.367000
3.630000,0.632000,0.366000
3.640000,0.641000,0.366000
3.650000,0.649000,0.365000
3.660000,0.657000,0.365000
3.670000,0.666000,0.365000
3.680000,0.674000,0.365000
3.690000,0.683000,0.364000
3.700000,0.692000,0.363000
3.710000,0.701000,0.363000
3.720000,0.709000,0.363000
3.730000,0.718000,0.363000
3.740000,0.727000,0.362000
3.750000,0.736000,0.362000
3.760000,0.745000,0.361000
3.770000,0.754000,0.362000
3.780000,0.763000,0.360000
3.790000,0.772000,0.361000
3.800000,0.781000,0.360000
3.810000,0.791000,0.360000
3.820000,0.799000,0.359000
3.830000,0.810000,0.359000
3.840000,0.818000,0.359000
3.850000,0.828000,0.358000
3.860000,0.837000,0.358000
3.870000,0.847000,0.357000
3.880000,0.857000,0.358000
3.890000,0.866000,0.356000
3.900000,0.875000,0.357000
3.910000,0.886000,0.356000
3.920000,0.895000,0.356000
3.930000,0.905000,0.355000
3.940000,0.914000,0.355000
3.950000,0.924000,0.355000
3.960000,0.935000,0.354000
3.970000,0.944000,0.354000
3.980000,0.954000,0.354000
3.990000,0.964000,0.353000
4.000000,0.974000,0.353000
4.010000,0.984000,0.353000
4.020000,0.994000,0.352000
4.030000,1.004000,0.352000
4.040000,1.014000,0.352000
4.050000,1.025000,0.351000
4.060000,1.034000,0.351000
4.070000,1.045000,0.350000
4.080000,1.055000,0.350000
4.090000,1.065000,0.350000
4.100000,1.076000,0.349000
4.110000,1.086000,0.349000
4.120000,1.096000,0.349000
4.130000,1.106000,0.348000
4.140000,1.117000,0.348000
4.150000,1.127000,0.348000
4.160000,1.138000,0.347000
4.170000,1.148000,0.347000
4.180000,1.158000,0.346000
4.190000,1.169000,0.347000
4.200000,1.179000,0.345000
4.210000,1.190000,0.346000
4.220000,1.200000,0.345000
4.230000,1.211000,0.345000
4.240000,1.221000,0.344000
4.250000,1.232000,0.344000
4.260000,1.243000,0.344000
4.270000,1.252000,0.343000
4.280000,1.264000,0.343000
4.290000,1.274000,0.343000
4.300000,1.284000,0.342000
4.310000,1.295000,0.342000
4.320000,1.306000,0.341000
4.330000,1.316000,0.341000
4.340000,1.327000,0.341000
4.350000,1.337000,0.341000
4.360000,1.348000,0.340000
4.370000,1.359000,0.339000
4.380000,1.369000,0.340000
4.390000,1.380000,0.339000
4.400000,1.390000,0.338000
4.410000,1.401000,0.339000
4.420000,1.411000,0.337000
4.430000,1.422000,0.338000
4.440000,1.432000,0.337000
4.450000,1.443000,0.337000
4.460000,1.454000,0.336000
4.470000,1.464000,0.337000
4.480000,1.474000,0.335000
4.490000,1.485000,0.336000
4.500000,1.496000,0.335000
4.510000,1.506000,0.334000
4.520000,1.516000,0.334000
4.530000,1.527000,0.334000
4.540000,1.537000,0.334000
4.550000,1.548000,0.333000
4.560000,1.558000,0.333000
4.570000,1.568000,0.332000
4.580000,1.579000,0.333000
4.590000,1.589000,0.331000
4.600000,1.599000,0.332000
4.610000,1.610000,0.331000
4.620000,1.620000,0.330000
4.630000,1.630000,0.331000
4.640000,1.640000,0.329000
4.650000,1.650000,0.330000
4.660000,1.661000,0.329000
4.670000,1.670000,0.329000
4.680000,1.681000,0.329000
4.690000,1.691000,0.328000
4.700000,1.701000,0.327000
4.710000,1.711000,0.328000
4.720000,1.720000,0.327000
4.730000,1.731000,0.326000
4.740000,1.741000,0.327000
4.750000,1.750000,0.326000
4.760000,1.760000,0.325000
4.770000,1.770000,0.325000
4.780000,1.780000,0.325000
4.790000,1.789000,0.325000
4.800000,1.799000,0.324000
4.810000,1.809000,0.323000
4.820000,1.818000,0.324000
4.830000,1.828000,0.323000
4.840000,1.837000,0.323000
4.850000,1.847000,0.322000
4.860000,1.856000,0.322000
4.870000,1.865000,0.321000
4.880000,1.875000,0.322000
4.890000,1.884000,0.320000
4.900000,1.893000,0.321000
4.910000,1.903000,0.320000
4.920000,1.911000,0.320000
4.930000,1.920000,0.319000
4.940000,1.930000,0.319000
4.950000,1.938000,0.319000
4.960000,1.947000,0.318000
4.970000,1.957000,0.318000
4.980000,1.964000,0.318000
4.990000,1.974000,0.317000
5.000000,1.982000,0.317000
