filename,mu,ke,d0,max_psi,final_psi,max_Ec,final_Ec,lipschitz,is_stable
run_mu0.16905_ke0.80_d0155.0000.csv,0.16905,0.8,155.0,1.0,0.4325036377101093,0.005755387460451374,0.005755387460451374,0.690379091975271,True
run_mu0.16905_ke0.80_d0160.0000.csv,0.16905,0.8,160.0,1.0,0.4325036377101093,0.005755387460451374,0.005755387460451374,0.690379091975271,True
run_mu0.16905_ke0.90_d0140.0000.csv,0.16905,0.9,140.0,1.0,0.43292372662379464,0.005757556281423783,0.005757556281423783,0.6901217972861834,True
run_mu0.16905_ke0.90_d0145.0000.csv,0.16905,0.9,145.0,1.0,0.43292372662379464,0.005757556281423783,0.005757556281423783,0.6901217972861834,True
run_mu0.16905_ke0.90_d0149.9992.csv,0.16905,0.9,149.9992314,1.0,0.43292372662379464,0.005757556281423783,0.005757556281423783,0.6901217972861834,True
run_mu0.16905_ke0.90_d0155.0000.csv,0.16905,0.9,155.0,1.0,0.43292372662379464,0.005757556281423783,0.005757556281423783,0.6901217972861834,True
run_mu0.16905_ke0.90_d0160.0000.csv,0.16905,0.9,160.0,1.0,0.43292372662379464,0.005757556281423783,0.005757556281423783,0.6901217972861834,True
run_mu0.16905_ke1.00_d0140.0000.csv,0.16905,1.0,140.0,1.0,0.4333438155374798,0.005759725102396182,0.005759725102396182,0.6898646963654134,True
run_mu0.16905_ke1.00_d0145.0000.csv,0.16905,1.0,145.0,1.0,0.4333438155374798,0.005759725102396182,0.005759725102396182,0.6898646963654134,True
run_mu0.16905_ke1.00_d0149.9992.csv,0.16905,1.0,149.9992314,1.0,0.4333438155374798,0.005759725102396182,0.005759725102396182,0.6898646963654134,True
run_mu0.16905_ke1.00_d0155.0000.csv,0.16905,1.0,155.0,1.0,0.4333438155374798,0.005759725102396182,0.005759725102396182,0.6898646963654134,True
run_mu0.16905_ke1.00_d0160.0000.csv,0.16905,1.0,160.0,1.0,0.4333438155374798,0.005759725102396182,0.005759725102396182,0.6898646963654134,True
run_mu0.20000_ke0.00_d0140.0000.csv,0.2,0.0,140.0,1.0,0.3675112548571592,0.005512108572791928,0.005512108572791928,0.7206026416983876,True
run_mu0.20000_ke0.00_d0145.0000.csv,0.2,0.0,145.0,1.0,0.3675112548571592,0.005512108572791928,0.005512108572791928,0.7206026416983876,True
run_mu0.20000_ke0.00_d0149.9992.csv,0.2,0.0,149.9992314,1.0,0.3675112548571592,0.005512108572791928,0.005512108572791928,0.7206026416983876,True
run_mu0.20000_ke0.00_d0155.0000.csv,0.2,0.0,155.0,1.0,0.3675112548571592,0.005512108572791928,0.005512108572791928,0.7206026416983876,True
run_mu0.20000_ke0.00_d0160.0000.csv,0.2,0.0,160.0,1.0,0.3675112548571592,0.005512108572791928,0.005512108572791928,0.7206026416983876,True
run_mu0.20000_ke0.10_d0140.0000.csv,0.2,0.1,140.0,1.0,0.36789250738171536,0.005514199906034811,0.005514199906034811,0.7203322307077392,True
run_mu0.20000_ke0.10_d0145.0000.csv,0.2,0.1,145.0,1.0,0.36789250738171536,0.005514199906034811,0.005514199906034811,0.7203322307077392,True
run_mu0.20000_ke0.10_d0149.9992.csv,0.2,0.1,149.9992314,1.0,0.36789250738171536,0.005514199906034811,0.005514199906034811,0.7203322307077392,True
run_mu0.20000_ke0.10_d0155.0000.csv,0.2,0.1,155.0,1.0,0.36789250738171536,0.005514199906034811,0.005514199906034811,0.7203322307077392,True
run_mu0.20000_ke0.10_d0160.0000.csv,0.2,0.1,160.0,1.0,0.36789250738171536,0.005514199906034811,0.005514199906034811,0.7203322307077392,True
run_mu0.20000_ke0.20_d0140.0000.csv,0.2,0.2,140.0,1.0,0.3682737599062701,0.005516291239277683,0.005516291239277683,0.7200620247532186,True
run_mu0.20000_ke0.20_d0145.0000.csv,0.2,0.2,145.0,1.0,0.3682737599062701,0.005516291239277683,0.005516291239277683,0.7200620247532186,True
