2.090000,1.274961,225.897828,-inf
2.100000,1.277364,226.923132,-inf
2.110000,1.279727,227.947481,-inf
2.120000,1.282070,228.970876,-inf
2.130000,1.284384,229.993077,-inf
2.140000,1.286658,231.014323,-inf
2.150000,1.288921,232.034614,-inf
2.160000,1.291145,233.053712,-inf
2.170000,1.293350,234.071855,-inf
2.180000,1.295524,235.088804,-inf
2.190000,1.297679,236.104560,-inf
2.200000,1.299803,237.119599,-inf
2.210000,1.301908,238.133445,-inf
2.220000,1.303983,239.145619,-inf
2.230000,1.306039,240.157794,-inf
2.240000,1.308074,241.167582,-inf
2.250000,1.310090,242.177369,-inf
2.260000,1.312085,243.187157,-inf
2.270000,1.314051,244.194557,-inf
2.280000,1.316007,245.199570,-inf
2.290000,1.317944,246.204583,-inf
2.300000,1.319860,247.209597,-inf
2.310000,1.321756,248.212222,-inf
2.320000,1.323633,249.214848,-inf
2.330000,1.325499,250.217474,-inf
2.340000,1.327346,251.215326,-inf
2.350000,1.329173,252.215565,-inf
2.360000,1.330990,253.213416,-inf
2.370000,1.332797,254.211268,-inf
2.380000,1.334594,255.206732,-inf
2.390000,1.336372,256.199809,-inf
2.400000,1.338139,257.195273,-inf
2.410000,1.339896,258.185963,-inf
2.420000,1.341644,259.179040,-inf
2.430000,1.343371,260.169730,-inf
2.440000,1.345099,261.158033,-inf
2.450000,1.346827,262.146336,-inf
2.460000,1.348534,263.134638,-inf
2.470000,1.350242,264.120554,-inf
2.480000,1.351940,265.106469,-inf
2.490000,1.353638,266.089998,-inf
2.500000,1.355326,267.073526,-inf
2.510000,1.357014,268.054667,-inf
2.520000,1.358692,269.035808,-inf
2.530000,1.360380,270.014562,-inf
2.540000,1.362058,270.995703,-inf
2.550000,1.363736,271.972070,-inf
2.560000,1.365414,272.948436,-inf
2.570000,1.367092,273.924803,-inf
2.580000,1.368780,274.898783,-inf
2.590000,1.370458,275.872762,-inf
2.600000,1.372145,276.846741,-inf
2.610000,1.373833,277.818334,-inf
2.620000,1.375531,278.787539,-inf
2.630000,1.377229,279.756744,-inf
2.640000,1.378937,280.725949,-inf
2.650000,1.380655,281.692767,-inf
2.660000,1.382372,282.659585,-inf
2.670000,1.384110,283.624015,-inf
2.680000,1.385847,284.588446,-inf
2.690000,1.387595,285.552877,-inf
2.700000,1.389362,286.514920,-inf
2.710000,1.391130,287.474576,-inf
2.720000,1.392917,288.436620,-inf
2.730000,1.394724,289.393889,-inf
2.740000,1.396531,290.353545,-inf
2.750000,1.398358,291.310814,-inf
2.760000,1.400205,292.265696,-inf
2.770000,1.402071,293.220578,-inf
2.780000,1.403948,294.175460,-inf
2.790000,1.405844,295.127954,-inf
2.800000,1.407760,296.080449,-inf
2.810000,1.409697,297.030556,-inf
2.820000,1.411653,297.980664,-inf
2.830000,1.413628,298.928384,-inf
2.840000,1.415634,299.878491,-inf
2.850000,1.417660,300.823824,-inf
2.860000,1.419705,301.769157,-inf
2.870000,1.421780,302.714490,-inf
2.880000,1.423875,303.659823,-inf
2.890000,1.426000,304.602769,-inf
2.900000,1.428154,305.543328,-inf
2.910000,1.430339,306.483886,-inf
2.920000,1.432553,307.424445,-inf
2.930000,1.434787,308.362616,-inf
2.940000,1.437061,309.300788,-inf
2.950000,1.439364,310.238959,-inf
2.960000,1.441697,311.174743,-inf
2.970000,1.444061,312.108140,-inf
2.980000,1.446463,313.041537,-inf
2.990000,1.448906,313.974934,-inf
3.000000,1.451378,314.908331,-inf
3.010000,1.453880,315.839341,-inf
3.020000,1.456432,316.767964,-inf
3.030000,1.459013,317.696586,-inf
3.040000,1.461635,318.625209,-inf
3.050000,1.464296,319.551444,-inf
3.060000,1.467006,320.477680,-inf
3.070000,1.469747,321.403915,-inf
3.080000,1.472537,322.327763,-inf
3.090000,1.475366,323.251611,-inf
3.100000,1.478236,324.173072,-inf
3.110000,1.481155,325.094533,-inf
3.120000,1.484114,326.015994,-inf
3.130000,1.487122,326.935068,-inf
3.140000,1.490180,327.851755,-inf
3.150000,1.493288,328.770828,-inf
3.160000,1.496436,329.687515,-inf
3.170000,1.499643,330.601814,-inf
3.180000,1.502899,331.516114,-inf
3.190000,1.506196,332.430413,-inf
3.200000,1.509552,333.344712,-inf
3.210000,1.512957,334.256624,-inf
3.220000,1.516422,335.166149,-inf
3.230000,1.519937,336.075674,-inf
3.240000,1.523512,336.985199,-inf
3.250000,1.527136,337.892337,-inf
3.260000,1.530819,338.799475,-inf
3.270000,1.534553,339.706613,-inf
3.280000,1.538355,340.611363,-inf
3.290000,1.542208,341.516114,-inf
3.300000,1.546130,342.420864,-inf
3.310000,1.550101,343.323228,-inf
3.320000,1.554142,344.223204,-inf
3.330000,1.558243,345.125567,-inf
3.340000,1.562403,346.025543,-inf
3.350000,1.566623,346.923132,-inf
3.360000,1.570912,347.820721,-inf
3.370000,1.575271,348.718310,-inf
3.380000,1.579689,349.615899,-inf
3.390000,1.584167,350.511101,-inf
3.400000,1.588725,351.403915,-inf
3.410000,1.593342,352.299117,-inf
3.420000,1.598028,353.191931,-inf
3.430000,1.602784,354.082359,-inf
3.440000,1.607610,354.972786,-inf
3.450000,1.612514,355.863213,-inf
3.460000,1.617479,356.751253,-inf
3.470000,1.622523,357.639293,-inf
3.480000,1.627626,358.527333,-inf
3.490000,1.632819,359.412986,-inf
3.500000,1.638071,360.298639,-inf
3.510000,1.643413,361.184292,-inf
3.520000,1.648814,362.067558,-inf
3.530000,1.654305,362.950824,-inf
3.540000,1.659865,363.831702,-inf
3.550000,1.665505,364.714968,-inf
3.560000,1.671224,365.593459,-inf
3.570000,1.677013,366.474338,-inf
3.580000,1.682891,367.352829,-inf
3.590000,1.688838,368.228933,-inf
3.600000,1.694875,369.105037,-inf
3.610000,1.700991,369.981141,-inf
3.620000,1.707187,370.857245,-inf
3.630000,1.713462,371.730962,-inf
3.640000,1.719826,372.604679,-inf
3.650000,1.726270,373.476009,-inf
3.660000,1.732793,374.347338,-inf
3.670000,1.739406,375.218668,-inf
3.680000,1.746098,376.089998,-inf
3.690000,1.752879,376.958940,-inf
3.700000,1.759750,377.825495,-inf
3.710000,1.766710,378.692051,-inf
3.720000,1.773750,379.558606,-inf
3.730000,1.780879,380.425161,-inf
3.740000,1.788097,381.289329,-inf
3.750000,1.795405,382.153497,-inf
3.760000,1.802802,383.015278,-inf
3.770000,1.810288,383.879446,-inf
3.780000,1.817864,384.738840,-inf
3.790000,1.825529,385.600621,-inf
3.800000,1.833284,386.460014,-inf
3.810000,1.841137,387.319408,-inf
3.820000,1.849071,388.176414,-inf
3.830000,1.857113,389.033421,-inf
3.840000,1.865235,389.890427,-inf
3.850000,1.873456,390.745047,-inf
3.860000,1.881767,391.599666,-inf
3.870000,1.890176,392.451898,-inf
3.880000,1.898685,393.306517,-inf
3.890000,1.907284,394.156362,-inf
3.900000,1.915972,395.008594,-inf
3.910000,1.924769,395.858439,-inf
3.920000,1.933655,396.708284,-inf
3.930000,1.942641,397.555741,-inf
3.940000,1.951716,398.403199,-inf
3.950000,1.960890,399.250656,-inf
3.960000,1.970174,400.095727,-inf
3.970000,1.979546,400.940797,-inf
3.980000,1.989019,401.785868,-inf
3.990000,1.998590,402.628551,-inf
4.000000,2.008261,403.471234,-inf
4.010000,2.018031,404.313917,-inf
4.020000,2.027900,405.154213,-inf
4.030000,2.037869,405.994509,-inf
4.040000,2.047937,406.834805,-inf
4.050000,2.058114,407.672714,-inf
4.060000,2.068380,408.510623,-inf
4.070000,2.078756,409.346145,-inf
4.080000,2.089231,410.181666,-inf
4.090000,2.099805,411.017188,-inf
4.100000,2.110489,411.850322,-inf
4.110000,2.121272,412.683457,-inf
4.120000,2.132154,413.516591,-inf
4.130000,2.143135,414.347338,-inf
4.140000,2.154226,415.178085,-inf
4.150000,2.165416,416.008833,-inf
4.160000,2.176715,416.837193,-inf
4.170000,2.188113,417.665553,-inf
4.180000,2.199611,418.491525,-inf
4.190000,2.211218,419.319885,-inf
4.200000,2.222924,420.143471,-inf
4.210000,2.234739,420.969444,-inf
4.220000,2.246654,421.793029,-inf
4.230000,2.258678,422.616615,-inf
4.240000,2.270801,423.437813,-inf
4.250000,2.283033,424.259012,-inf
