config_id,alpha,lambda,field_strength,lipschitz,is_stable,max_psi,final_error,total_energy,field_work
field_alpha0.5450_lambda0.1138_strength2.0,0.545,0.11375,2.0,0.5453876007392422,True,12.294410758996133,-1.4117455103078385,25.885639423782777,15.396007178390022
field_alpha0.5450_lambda0.1138_strength5.0,0.545,0.11375,5.0,0.5630280475543157,True,30.10153911830502,-3.375395020991704,59.316201579133384,38.490017945975055
field_alpha0.5450_lambda0.1138_strength10.0,0.545,0.11375,10.0,0.5690621627335706,True,59.7813953887838,-6.648144205464816,115.03380517138439,76.98003589195011
field_alpha0.5450_lambda0.1150_strength0.0,0.545,0.11499999999999999,0.0,0.1330421517433389,True,1.0,-0.10219973378540197,3.588783783232248,0.0
field_alpha0.5450_lambda0.1150_strength0.1,0.545,0.11499999999999999,0.1,0.20929078851126395,True,1.0395027705571538,-0.16755810513055502,4.701589865278698,0.769800358919501
field_alpha0.5450_lambda0.1150_strength0.5,0.545,0.11499999999999999,0.5,0.46692333945602943,True,3.387331831879066,-0.42899159051116714,9.152814193464497,3.8490017945975055
field_alpha0.5450_lambda0.1150_strength1.0,0.545,0.11499999999999999,1.0,0.5179020559266435,True,6.346306538648802,-0.7557834472369332,14.716844603696753,7.698003589195011
field_alpha0.5450_lambda0.1150_strength2.0,0.545,0.11499999999999999,2.0,0.5458419045430281,True,12.269206476102358,-1.409367160688463,25.844905424161254,15.396007178390022
field_alpha0.5450_lambda0.1150_strength5.0,0.545,0.11499999999999999,5.0,0.5634719331132608,True,30.04212191251526,-3.3701183010430547,59.229087885554755,38.490017945975055
field_alpha0.5450_lambda0.1150_strength10.0,0.545,0.11499999999999999,10.0,0.5694990856559777,True,59.66524353754283,-6.638036868300716,114.86939198787738,76.98003589195011
field_alpha0.5450_lambda0.1162_strength0.0,0.545,0.11624999999999999,0.0,0.13358872189021465,True,1.0,-0.10175575703150294,3.579008047685466,0.0
field_alpha0.5450_lambda0.1162_strength0.1,0.545,0.11624999999999999,0.1,0.20944309839297645,True,1.0358723768755405,-0.16701776378652383,4.690271933883867,0.769800358919501
field_alpha0.5450_lambda0.1162_strength0.5,0.545,0.11624999999999999,0.5,0.46739307167298355,True,3.3792428025587853,-0.42806579080660745,9.13532747867747,3.8490017945975055
field_alpha0.5450_lambda0.1162_strength1.0,0.545,0.11624999999999999,1.0,0.5183660936133607,True,6.332569712979804,-0.754375824581711,14.69164690966946,7.698003589195011
field_alpha0.5450_lambda0.1162_strength2.0,0.545,0.11624999999999999,2.0,0.5462923645021827,True,12.244174295236139,-1.4069958921319201,25.804285771653475,15.396007178390022
field_alpha0.5450_lambda0.1162_strength5.0,0.545,0.11624999999999999,5.0,0.5639110242536894,True,29.98314753095631,-3.364856094782548,59.142202357605434,38.490017945975055
field_alpha0.5450_lambda0.1162_strength10.0,0.545,0.11624999999999999,10.0,0.5699353935045333,True,59.54951268807311,-6.627956432533591,114.70539666752549,76.98003589195011
field_alpha0.5450_lambda0.1175_strength0.0,0.545,0.1175,0.0,0.1341365700563362,True,1.0,-0.10131389543414751,3.569270605997367,0.0
field_alpha0.5450_lambda0.1175_strength0.1,0.545,0.1175,0.1,0.20959814261964974,True,1.0322602551282634,-0.16647978449525108,4.678996077729856,0.769800358919501
field_alpha0.5450_lambda0.1175_strength0.5,0.545,0.1175,0.5,0.46786255700443347,True,3.3711919188275754,-0.42714334073966553,9.117897964659814,3.8490017945975055
field_alpha0.5450_lambda0.1175_strength1.0,0.545,0.1175,1.0,0.5188301512332057,True,6.318884695595,-0.7529727860451833,14.666525323322265,7.698003589195011
field_alpha0.5450_lambda0.1175_strength2.0,0.545,0.1175,2.0,0.5467430403518161,True,12.219222323950557,-1.4046316766562197,25.76378004064717,15.396007178390022
field_alpha0.5450_lambda0.1175_strength5.0,0.545,0.1175,5.0,0.5643502950652561,True,29.92434928708781,-3.3596083484893264,59.05554419262185,38.490017945975055
field_alpha0.5450_lambda0.1175_strength10.0,0.545,0.1175,10.0,0.5703709067762333,True,59.434219481599364,-6.6179028015445045,114.54181777924639,76.98003589195011
field_alpha0.5450_lambda0.1187_strength0.0,0.545,0.11875,0.0,0.13468572354324243,True,1.0,-0.10087413822769706,3.5595712847742074,0.0
field_alpha0.5450_lambda0.1187_strength0.1,0.545,0.11875,0.1,0.2097557103108977,True,1.028667340263453,-0.16594415563665288,4.667762110903951,0.769800358919501
field_alpha0.5450_lambda0.1187_strength0.5,0.545,0.11875,0.5,0.4683295776490502,True,3.363194858687133,-0.4262242252724755,9.100525415422933,3.8490017945975055
field_alpha0.5450_lambda0.1187_strength1.0,0.545,0.11875,1.0,0.5192902329516007,True,6.305299721787949,-0.7515743123172536,14.641479546071656,7.698003589195011
field_alpha0.5450_lambda0.1187_strength2.0,0.545,0.11875,2.0,0.547192064521714,True,12.194391807312915,-1.4022744864068097,25.7233878073691,15.396007178390022
field_alpha0.5450_lambda0.1187_strength5.0,0.545,0.11875,5.0,0.5647880236191591,True,29.865817483806772,-3.3543750086754764,58.96911259126142,38.490017945975055
field_alpha0.5450_lambda0.1187_strength10.0,0.545,0.11875,10.0,0.5708022308542628,True,59.31971449400584,-6.607875879123264,114.37865389774869,76.98003589195011
field_alpha0.5450_lambda0.1200_strength0.0,0.545,0.12,0.0,0.13523623567301943,True,1.0,-0.10043647470331735,3.5499099114688537,0.0
field_alpha0.5450_lambda0.1200_strength0.1,0.545,0.12,0.1,0.2099149916860795,True,1.0250974745411052,-0.165410865650949,4.656569848389226,0.769800358919501
field_alpha0.5450_lambda0.1200_strength0.5,0.545,0.12,0.5,0.4687971796654622,True,3.35522941381761,-0.42530842944147584,9.083209596070718,3.8490017945975055
field_alpha0.5450_lambda0.1200_strength1.0,0.545,0.12,1.0,0.5197506177342207,True,6.291762271225304,-0.7501803841796328,14.616509280672565,7.698003589195011
field_alpha0.5450_lambda0.1200_strength2.0,0.545,0.12,2.0,0.5476381894385794,True,12.16970974119692,-1.3999242936559482,25.683108649876274,15.396007178390022
field_alpha0.5450_lambda0.1200_strength5.0,0.545,0.12,5.0,0.5652224131626297,True,29.807645381681173,-3.3491560220848964,58.88290675748744,38.490017945975055
field_alpha0.5450_lambda0.1200_strength10.0,0.545,0.12,10.0,0.571233721113771,True,59.20554128906817,-6.597875569466477,114.215903603506,76.98003589195011
field_alpha0.5500_lambda0.1100_strength0.0,0.55,0.11,0.0,0.1313015455224194,True,1.0,-0.10386396635209624,3.6263055732529454,0.0
field_alpha0.5500_lambda0.1100_strength0.1,0.55,0.11,0.1,0.20847153277389707,True,1.0528120460317818,-0.16958022866546196,4.744853730393709,0.769800358919501
field_alpha0.5500_lambda0.1100_strength0.5,0.55,0.11,0.5,0.4651592419155774,True,3.417057673471257,-0.432445277918924,9.219046358956753,3.8490017945975055
field_alpha0.5500_lambda0.1100_strength1.0,0.55,0.11,1.0,0.5161893198072088,True,6.396943711092407,-0.7610265894857521,14.811787144660558,7.698003589195011
field_alpha0.5500_lambda0.1100_strength2.0,0.55,0.11,2.0,0.5441875886636853,True,12.361822091153378,-1.4181892126194076,25.99726871606818,15.396007178390022
field_alpha0.5500_lambda0.1100_strength5.0,0.55,0.11,5.0,0.5618663167381371,True,30.26075428507923,-3.3896770820203788,59.55371343029107,38.490017945975055
field_alpha0.5500_lambda0.1100_strength10.0,0.55,0.11,10.0,0.5679150712738862,True,60.09363184591074,-6.675490197688652,115.48112128732913,76.98003589195011
field_alpha0.5500_lambda0.1113_strength0.0,0.55,0.11125,0.0,0.13184058174947458,True,1.0,-0.10341199557047984,3.6163836928488085,0.0
field_alpha0.5500_lambda0.1113_strength0.1,0.55,0.11125,0.1,0.20861484012493545,True,1.0491072440145386,-0.16903096854267674,4.73337545820973,0.769800358919501
field_alpha0.5500_lambda0.1113_strength0.5,0.55,0.11125,0.5,0.4656308448010842,True,3.408820470095295,-0.4315068604314647,9.20134251965342,3.8490017945975055
field_alpha0.5500_lambda0.1113_strength1.0,0.55,0.11125,1.0,0.5166569283965597,True,6.382970291079869,-0.75960172529245,14.78630134645803,7.698003589195011
field_alpha0.5500_lambda0.1113_strength2.0,0.55,0.11125,2.0,0.5446452914513092,True,12.336310749097345,-1.4157914550144193,25.956219000067257,15.396007178390022
field_alpha0.5500_lambda0.1113_strength5.0,0.55,0.11125,5.0,0.562314390020759,True,30.200608558088135,-3.3843606441803313,59.46597196089494,38.490017945975055
field_alpha0.5500_lambda0.1113_strength10.0,0.55,0.11125,10.0,0.5683565547554543,True,59.976040019394624,-6.665309292790183,115.31556022894102,76.98003589195011
field_alpha0.5500_lambda0.1125_strength0.0,0.55,0.1125,0.0,0.13238077678906443,True,1.0,-0.10296218105598229,3.6065007717488493,0.0
field_alpha0.5500_lambda0.1125_strength0.1,0.55,0.1125,0.1,0.2087596809611056,True,1.0454271709091436,-0.16848411481028103,4.721939974086563,0.769800358919501
field_alpha0.5500_lambda0.1125_strength0.5,0.55,0.1125,0.5,0.4661030613911367,True,3.400616114419296,-0.4305718498274758,9.183696783437417,3.8490017945975055
field_alpha0.5500_lambda0.1125_strength1.0,0.55,0.1125,1.0,0.5171248651610086,True,6.369046216104144,-0.7581815185989687,14.760892795125987,7.698003589195011
field_alpha0.5500_lambda0.1125_strength2.0,0.55,0.1125,2.0,0.545100285929926,True,12.3109481085291,-1.4134008561419569,25.915284818503142,15.396007178390022
field_alpha0.5500_lambda0.1125_strength5.0,0.55,0.1125,5.0,0.5627583597270338,True,30.140874046219604,-3.3790588687709193,59.37846088863455,38.490017945975055
field_alpha0.5500_lambda0.1125_strength10.0,0.55,0.1125,10.0,0.5687978518905006,True,59.85883133599965,-6.655155556485856,115.15042100552031,76.98003589195011
field_alpha0.5500_lambda0.1138_strength0.0,0.55,0.11375,0.0,0.13292215941530544,True,1.0,-0.10251451182427068,3.5966566332906145,0.0
field_alpha0.5500_lambda0.1138_strength0.1,0.55,0.11375,0.1,0.20890725928496345,True,1.0417656464621925,-0.16793965561617147,4.710547088655264,0.769800358919501
field_alpha0.5500_lambda0.1138_strength0.5,0.55,0.11375,0.5,0.46657201937151205,True,3.3924725703756886,-0.42964023078377395,9.166108910113863,3.8490017945975055
field_alpha0.5500_lambda0.1138_strength1.0,0.55,0.11375,1.0,0.5175907668311213,True,6.355200247285349,-0.7567659497432779,14.735561186937115,7.698003589195011
field_alpha0.5500_lambda0.1138_strength2.0,0.55,0.11375,2.0,0.5455555065509308,True,12.285667126343084,-1.4110173876622862,25.874465740583627,15.396007178390022
field_alpha0.5500_lambda0.1138_strength5.0,0.55,0.11375,5.0,0.5632025180876749,True,30.081318810797395,-3.3737717014193067,59.29117940152314,38.490017945975055
field_alpha0.5500_lambda0.1138_strength10.0,0.55,0.11375,10.0,0.569237577323095,True,59.742149449998195,-6.645028891014345,114.98570216975565,76.98003589195011
field_alpha0.5500_lambda0.1150_strength0.0,0.55,0.11499999999999999,0.0,0.13346475785814926,True,1.0,-0.10206897694900363,3.5868511016750073,0.0
field_alpha0.5500_lambda0.1150_strength0.1,0.55,0.11499999999999999,0.1,0.20905757539751926,True,1.0381225694378096,-0.16739757916979728,4.699196613460254,0.769800358919501
field_alpha0.5500_lambda0.1150_strength0.5,0.55,0.11499999999999999,0.5,0.4670415360130152,True,3.384361699256574,-0.4287119880529731,9.148578660601254,3.8490017945975055
field_alpha0.5500_lambda0.1150_strength1.0,0.55,0.11499999999999999,1.0,0.5180547554851579,True,6.3414303687127465,-0.7553549991569432,14.710306219527506,7.698003589195011
field_alpha0.5500_lambda0.1150_strength2.0,0.55,0.11499999999999999,2.0,0.5460075748727371,True,12.260543282646887,-1.4086410213648812,25.833761337380004,15.396007178390022
field_alpha0.5500_lambda0.1150_strength5.0,0.55,0.11499999999999999,5.0,0.5636440780639531,True,30.022090533402164,-3.3684990879886967,59.204126690937485,38.490017945975055
field_alpha0.5500_lambda0.1150_strength10.0,0.55,0.11499999999999999,10.0,0.5696738937149797,True,59.62618375434839,-6.634929199028389,114.82140228019995,76.98003589195011
field_alpha0.5500_lambda0.1162_strength0.0,0.55,0.11624999999999999,0.0,0.13400859980724647,True,1.0,-0.10162556556151885,3.57708400196191,0.0
field_alpha0.5500_lambda0.1162_strength0.1,0.55,0.11624999999999999,0.1,0.20921062952384548,True,1.0344978391622615,-0.16685787374183264,4.687888360954729,0.769800358919501
field_alpha0.5500_lambda0.1162_strength0.5,0.55,0.11624999999999999,0.5,0.4675116499104695,True,3.376283030401577,-0.42778710646308815,9.131105796926008,3.8490017945975055
field_alpha0.5500_lambda0.1162_strength1.0,0.55,0.11624999999999999,1.0,0.5185190594893988,True,6.327708883189716,-0.7539486473646579,14.685127591890115,7.698003589195011
field_alpha0.5500_lambda0.1162_strength2.0,0.55,0.11624999999999999,2.0,0.5464582495001474,True,12.2355361684139,-1.4062717291677957,25.793171181818302,15.396007178390022
field_alpha0.5500_lambda0.1162_strength5.0,0.55,0.11624999999999999,5.0,0.5640833584069855,True,29.963170295216624,-3.3632409745772107,59.1173019516029,38.490017945975055
field_alpha0.5500_lambda0.1162_strength10.0,0.55,0.11624999999999999,10.0,0.5701103847738046,True,59.510555713473636,-6.624856383592903,114.65751990124386,76.98003589195011
field_alpha0.5500_lambda0.1175_strength0.0,0.55,0.1175,0.0,0.1345537124157657,True,1.0,-0.10118426685052159,3.567355160065772,0.0
field_alpha0.5500_lambda0.1175_strength0.1,0.55,0.1175,0.1,0.20936632319698997,True,1.0308918410923602,-0.1663205276638466,4.6766221444960125,0.769800358919501
field_alpha0.5500_lambda0.1175_strength0.5,0.55,0.1175,0.5,0.46797936107677757,True,3.3682579680935483,-0.42686557091714683,9.113690082216982,3.8490017945975055
field_alpha0.5500_lambda0.1175_strength1.0,0.55,0.1175,1.0,0.5189810406597798,True,6.314067636814156,-0.7525468749837729,14.660025004368197,7.698003589195011
field_alpha0.5500_lambda0.1175_strength2.0,0.55,0.1175,2.0,0.5469091397271421,True,12.21060916714939,-1.4039094831170238,25.752694848670615,15.396007178390022
field_alpha0.5500_lambda0.1175_strength5.0,0.55,0.1175,5.0,0.5645228182326331,True,29.904425997520825,-3.3579973075167775,59.03070438157789,38.490017945975055
field_alpha0.5500_lambda0.1175_strength10.0,0.55,0.1175,10.0,0.5705435468053565,True,59.39562868162685,-6.614810348183031,114.49405360308998,76.98003589195011
field_alpha0.5500_lambda0.1187_strength0.0,0.55,0.11875,0.0,0.13510012230387963,True,1.0,-0.10074507006177447,3.557664402751248,0.0
field_alpha0.5500_lambda0.1187_strength0.1,0.55,0.11875,0.1,0.20952362205127573,True,1.0273095414040563,-0.16578552932797946,4.665397778341003,0.769800358919501
field_alpha0.5500_lambda0.1187_strength0.5,0.55,0.11875,0.5,0.46844675944265773,True,3.3602711158088368,-0.42594736639279945,9.096331280700017,3.8490017945975055
field_alpha0.5500_lambda0.1187_strength1.0,0.55,0.11875,1.0,0.519441384269499,True,6.300497775746523,-0.7511496627238243,14.63499815864878,7.698003589195011
field_alpha0.5500_lambda0.1187_strength2.0,0.55,0.11875,2.0,0.5473559340073709,True,12.185857892742854,-1.401554255385873,25.712331914546308,15.396007178390022
field_alpha0.5500_lambda0.1187_strength5.0,0.55,0.11875,5.0,0.5649582266984591,True,29.846080398066828,-3.352768033372023,58.944333182238914,38.490017945975055
field_alpha0.5500_lambda0.1187_strength10.0,0.55,0.11875,10.0,0.5709750496599818,True,59.2812249632651,-6.604790996682275,114.33100196172657,76.98003589195011
field_alpha0.5500_lambda0.1200_strength0.0,0.55,0.12,0.0,0.1356478555620181,True,1.0,-0.10030796449779035,3.548011557628859,0.0
field_alpha0.5500_lambda0.1200_strength0.1,0.55,0.12,0.1,0.2096836604768785,True,1.023745232091098,-0.165252867186618,4.65421507764159,0.769800358919501
field_alpha0.5500_lambda0.1200_strength0.5,0.55,0.12,0.5,0.468914738630343,True,3.352315834671437,-0.4250324779419293,9.079029157692514,3.8490017945975055
field_alpha0.5500_lambda0.1200_strength1.0,0.55,0.12,1.0,0.5199020305034223,True,6.286975376278094,-0.7497569913860687,14.610046757756178,7.698003589195011
field_alpha0.5500_lambda0.1200_strength2.0,0.55,0.12,2.0,0.5478022688495018,True,12.161200424936105,-1.3992060182743464,25.672081957883496,15.396007178390022
field_alpha0.5500_lambda0.1200_strength5.0,0.55,0.12,5.0,0.5653928008300023,True,29.787961435967592,-3.3475530989391826,58.858187558265456,38.490017945975055
field_alpha0.5500_lambda0.1200_strength10.0,0.55,0.12,10.0,0.5714067185394098,True,59.16715266846097,-6.594798233380576,114.16836355890212,76.98003589195011
field_alpha0.5550_lambda0.1100_strength0.0,0.555,0.11,0.0,0.13173534468170287,True,1.0,-0.10373097824598275,3.624338460672149,0.0
field_alpha0.5550_lambda0.1100_strength0.1,0.555,0.11,0.1,0.20823629989261616,True,1.0514040963771982,-0.16941720598249113,4.74242211432223,0.769800358919501
field_alpha0.5550_lambda0.1100_strength0.5,0.555,0.11,0.5,0.46527824329920364,True,3.41403203368542,-0.43216211692852496,9.21475672892256,3.8490017945975055
field_alpha0.5550_lambda0.1100_strength1.0,0.555,0.11,1.0,0.5163434469517283,True,6.391980130187921,-0.7605932556110676,14.805174997172966,7.698003589195011
field_alpha0.5550_lambda0.1100_strength2.0,0.555,0.11,2.0,0.5443574323120501,True,12.352952501894176,-1.417455532976153,25.986011533673803,15.396007178390022
field_alpha0.5550_lambda0.1100_strength5.0,0.555,0.11,5.0,0.5620428511334837,True,30.24024738956144,-3.3880423650714087,59.52852114317629,38.490017945975055
field_alpha0.5550_lambda0.1100_strength10.0,0.555,0.11,10.0,0.5680921602412086,True,60.05387771590473,-6.672353751896837,115.43270382568045,76.98003589195011
field_alpha0.5550_lambda0.1113_strength0.0,0.555,0.11125,0.0,0.13227168806677558,True,1.0,-0.10327958255105009,3.6144253580257217,0.0
field_alpha0.5550_lambda0.1113_strength0.1,0.555,0.11125,0.1,0.2083792085856975,True,1.0477107613554542,-0.1688685923411274,4.730953674932534,0.769800358919501
field_alpha0.5550_lambda0.1113_strength0.5,0.555,0.11125,0.5,0.4657502331779481,True,3.4058054287581205,-0.43122463150143586,9.197066942559774,3.8490017945975055
field_alpha0.5550_lambda0.1113_strength1.0,0.555,0.11125,1.0,0.5168113272866327,True,6.378022396052047,-0.7591696804518218,14.77970852709383,7.698003589195011
field_alpha0.5550_lambda0.1113_strength2.0,0.555,0.11125,2.0,0.5448128922282307,True,12.327522733958514,-1.415059778352594,25.944991696161928,15.396007178390022
field_alpha0.5550_lambda0.1113_strength5.0,0.555,0.11125,5.0,0.5624885914650898,True,30.18029317655882,-3.382730072054907,59.440841203366276,38.490017945975055
field_alpha0.5550_lambda0.1113_strength10.0,0.555,0.11125,10.0,0.5685334619928631,True,59.93643004422051,-6.662180561558766,115.26725704870677,76.98003589195011
field_alpha0.5550_lambda0.1125_strength0.0,0.555,0.1125,0.0,0.13280916987900074,True,1.0,-0.10283034059848899,3.604551178019264,0.0
field_alpha0.5550_lambda0.1125_strength0.1,0.555,0.1125,0.1,0.20852478432700167,True,1.0440364244364648,-0.1683223823395356,4.719527983744226,0.769800358919501
field_alpha0.5550_lambda0.1125_strength0.5,0.555,0.1125,0.5,0.4662207130580455,True,3.397627098385811,-0.43029054930372157,9.179435206644078,3.8490017945975055
field_alpha0.5550_lambda0.1125_strength1.0,0.555,0.1125,1.0,0.5172794143204417,True,6.3641154319631745,-0.7577507580089549,14.754319235268905,7.698003589195011
field_alpha0.5550_lambda0.1125_strength2.0,0.555,0.1125,2.0,0.5452681062259606,True,12.302185615330142,-1.4126711754194197,25.904087292518533,15.396007178390022
field_alpha0.5550_lambda0.1125_strength5.0,0.555,0.1125,5.0,0.5629327550922403,True,30.12061378259331,-3.377432427650817,59.35339146426746,38.490017945975055
field_alpha0.5550_lambda0.1125_strength10.0,0.555,0.1125,10.0,0.5689749470348661,True,59.81932601262287,-6.652034514703142,115.10223175051559,76.98003589195011
field_alpha0.5550_lambda0.1138_strength0.0,0.555,0.11375,0.0,0.13334781798606424,True,1.0,-0.10238324141558097,3.594715744151559,0.0
field_alpha0.5550_lambda0.1138_strength0.1,0.555,0.11375,0.1,0.2086731014315587,True,1.0403806105342772,-0.1677785641380636,4.7081448515609985,0.769800358919501
field_alpha0.5550_lambda0.1138_strength0.5,0.555,0.11375,0.5,0.4666900120122887,True,3.389494303086344,-0.42935985502799395,9.161861281198753,3.8490017945975055
field_alpha0.5550_lambda0.1138_strength1.0,0.555,0.11375,1.0,0.5177433528242148,True,6.3503123865211535,-0.7563364686404055,14.729006818245935,7.698003589195011
field_alpha0.5550_lambda0.1138_strength2.0,0.555,0.11375,2.0,0.5457227039427185,True,12.276949001728545,-1.410289695865232,25.863297892340334,15.396007178390022
field_alpha0.5550_lambda0.1138_strength5.0,0.555,0.11375,5.0,0.5633770498489127,True,30.061116523412352,-3.3721493775397056,59.2661711146235,38.490017945975055
field_alpha0.5550_lambda0.1138_strength10.0,0.555,0.11375,10.0,0.5694123135451984,True,59.7030152457067,-6.641915513663834,114.93762648509542,76.98003589195011
field_alpha0.5550_lambda0.1150_strength0.0,0.555,0.11499999999999999,0.0,0.13388765970402663,True,1.0,-0.10193827408754434,3.584918880784036,0.0
field_alpha0.5550_lambda0.1150_strength0.1,0.555,0.11499999999999999,0.1,0.20882416018335395,True,1.0367432185328467,-0.16723712595855278,4.69680409009913,0.769800358919501
field_alpha0.5550_lambda0.1150_strength0.5,0.555,0.11499999999999999,0.5,0.46715991115581845,True,3.3813938286173495,-0.4284325334425871,9.144344927359512,3.8490017945975055
field_alpha0.5550_lambda0.1150_strength1.0,0.555,0.11499999999999999,1.0,0.5182076083226486,True,6.336557897509894,-0.7549267927976288,14.703770973934972,7.698003589195011
field_alpha0.5550_lambda0.1150_strength2.0,0.555,0.11499999999999999,2.0,0.5461733766580471,True,12.251886569472635,-1.4079153115077137,25.822623067085917,15.396007178390022
field_alpha0.5550_lambda0.1150_strength5.0,0.555,0.11499999999999999,5.0,0.5638163392350741,True,30.002073930796314,-3.3668808676379682,59.17917934653874,38.490017945975055
field_alpha0.5550_lambda0.1150_strength10.0,0.555,0.11499999999999999,10.0,0.569848813339563,True,59.58715263298675,-6.631823461188392,114.77343981229345,76.98003589195011
field_alpha0.5550_lambda0.1162_strength0.0,0.555,0.11624999999999999,0.0,0.1344287218010645,True,1.0,-0.10149542775722117,3.5751604131363455,0.0
field_alpha0.5550_lambda0.1162_strength0.1,0.555,0.11624999999999999,0.1,0.20897796079023062,True,1.0331241478777042,-0.16669805608401034,4.685505511982878,0.769800358919501
field_alpha0.5550_lambda0.1162_strength0.5,0.555,0.11624999999999999,0.5,0.46762914986698983,True,3.373334580082842,-0.42750856939116666,9.12688590736901,3.8490017945975055
field_alpha0.5550_lambda0.1162_strength1.0,0.555,0.11624999999999999,1.0,0.5186717800806566,True,6.322856598445097,-0.7535217110251116,14.678611401601664,7.698003589195011
field_alpha0.5550_lambda0.1162_strength2.0,0.555,0.11624999999999999,2.0,0.5466242660025126,True,12.226904499512223,-1.4055479942930023,25.782062390066987,15.396007178390022
field_alpha0.5550_lambda0.1162_strength5.0,0.555,0.11624999999999999,5.0,0.5642558088200001,True,29.943207787470246,-3.3616268440966786,59.092415355462954,38.490017945975055
field_alpha0.5550_lambda0.1162_strength10.0,0.555,0.11624999999999999,10.0,0.5702847810731242,True,59.47170099306542,-6.621758260436131,114.60967029778956,76.98003589195011
field_alpha0.5550_lambda0.1175_strength0.0,0.555,0.1175,0.0,0.13497103050090098,True,1.0,-0.1010546916247661,3.565440167281974,0.0
field_alpha0.5550_lambda0.1175_strength0.1,0.555,0.1175,0.1,0.2091332856870873,True,1.0295292930615219,-0.16616134285828077,4.674248930739861,0.769800358919501
field_alpha0.5550_lambda0.1175_strength0.5,0.555,0.1175,0.5,0.4680963424857162,True,3.365326239892213,-0.42658794779233933,9.10948398457139,3.8490017945975055
field_alpha0.5550_lambda0.1175_strength1.0,0.555,0.1175,1.0,0.5191320814145315,True,6.309254215506794,-0.7521212039599127,14.65352780186081,7.698003589195011
field_alpha0.5550_lambda0.1175_strength2.0,0.555,0.1175,2.0,0.5470735942082274,True,12.202042068106318,-1.4031877162950588,25.741615436439655,15.396007178390022
field_alpha0.5550_lambda0.1175_strength5.0,0.555,0.1175,5.0,0.5646939561596036,True,29.884596851497943,-3.3563872533005004,59.005878340176196,38.490017945975055
field_alpha0.5550_lambda0.1175_strength10.0,0.555,0.1175,10.0,0.5707162960949989,True,59.35706610297192,-6.611719814976233,114.44631651307039,76.98003589195011
field_alpha0.5550_lambda0.1187_strength0.0,0.555,0.11875,0.0,0.13551463900105423,True,1.0,-0.1006160549473366,3.555757970143886,0.0
field_alpha0.5550_lambda0.1187_strength0.1,0.555,0.11875,0.1,0.20929134007223194,True,1.025952570948483,-0.16562697468572146,4.663034160796478,0.769800358919501
field_alpha0.5550_lambda0.1187_strength0.5,0.555,0.11875,0.5,0.46856411885595367,True,3.3573495867528464,-0.42567065363926054,9.092138923406841,3.8490017945975055
field_alpha0.5550_lambda0.1187_strength1.0,0.555,0.11875,1.0,0.5195926870056982,True,6.295699453891958,-0.7507252523311846,14.628519876669795,7.698003589195011
field_alpha0.5550_lambda0.1187_strength2.0,0.555,0.11875,2.0,0.547519932821964,True,12.17733033298656,-1.4008344497150316,25.701281783195697,15.396007178390022
field_alpha0.5550_lambda0.1187_strength5.0,0.555,0.11875,5.0,0.5651285437680094,True,29.826357811624277,-3.35116204186658,58.919567502773496,38.490017945975055
field_alpha0.5550_lambda0.1187_strength10.0,0.555,0.11875,10.0,0.5711479777624191,True,59.24276356321138,-6.601708028785813,114.28337703540298,76.98003589195011
field_alpha0.5550_lambda0.1200_strength0.0,0.555,0.12,0.0,0.1360596579205058,True,1.0,-0.10017950703878645,3.546113649490179,0.0
field_alpha0.5550_lambda0.1200_strength0.1,0.555,0.12,0.1,0.20945213779547117,True,1.0223938143564035,-0.16509494003087943,4.651861017473374,0.769800358919501
field_alpha0.5550_lambda0.1200_strength0.5,0.555,0.12,0.5,0.4690324752491687,True,3.349404462435764,-0.4247566719992507,9.07485048940615,3.8490017945975055
field_alpha0.5550_lambda0.1200_strength1.0,0.555,0.12,1.0,0.5200533095231464,True,6.282195538160923,-0.7493338369597157,14.60358732932213,7.698003589195011
field_alpha0.5550_lambda0.1200_strength2.0,0.555,0.12,2.0,0.5479664776327676,True,12.15269744162289,-1.398488166880646,25.661061009154082,15.396007178390022
field_alpha0.5550_lambda0.1200_strength5.0,0.555,0.12,5.0,0.565563302522315,True,29.768291942086343,-3.3459511566434337,58.83348204864995,38.490017945975055
field_alpha0.5550_lambda0.1200_strength10.0,0.555,0.12,10.0,0.5715777558334569,True,59.12900617097442,-6.591722806248084,114.12085044780973,76.98003589195011
field_alpha0.5600_lambda0.1100_strength0.0,0.56,0.11,0.0,0.13216929607436195,True,1.0,-0.1035980454165601,3.622371824924612,0.0
field_alpha0.5600_lambda0.1100_strength0.1,0.56,0.11,0.1,0.20799980007818883,True,1.0500023441608202,-0.16925425755428866,4.739991245667973,0.769800358919501
field_alpha0.5600_lambda0.1100_strength0.5,0.56,0.11,0.5,0.4653974242227134,True,3.411008713529371,-0.43187910610520175,9.210468928641403,3.8490017945975055
field_alpha0.5600_lambda0.1100_strength1.0,0.56,0.11,1.0,0.5164977293153997,True,6.387020336268248,-0.7601601667938436,14.798566032358197,7.698003589195011
field_alpha0.5600_lambda0.1100_strength2.0,0.56,0.11,2.0,0.5445254200461179,True,12.344134757192196,-1.4167222881711272,25.974760239791784,15.396007178390022
field_alpha0.5600_lambda0.1100_strength5.0,0.56,0.11,5.0,0.5622187430695389,True,30.219796764479558,-3.3864086523029786,59.503342862092545,38.490017945975055
